 # n , Magnetizacion(n), Emedia(n)
  309     0.0850    0.7725
  310     0.0800    0.7750
  311     0.0850    0.7775
  312     0.0800    0.7800
  313     0.0750    0.7825
  314     0.0800    0.7850
  315     0.0750    0.7875
  316     0.0700    0.7900
  317     0.0650    0.7925
  318     0.0700    0.7950
  319     0.0650    0.7975
  320     0.0600    0.8000
  321     0.0650    0.8025
  322     0.0700    0.8050
  323     0.0750    0.8075
  324     0.0750    0.8100
  325     0.0700    0.8125
  326     0.0750    0.8150
  327     0.0800    0.8175
  328     0.0850    0.8200
  329     0.0900    0.8225
  330     0.0850    0.8250
  331     0.0900    0.8275
  332     0.0850    0.8300
  333     0.0900    0.8325
  334     0.0850    0.8350
  335     0.0800    0.8375
  336     0.0750    0.8400
  337     0.0800    0.8425
  338     0.0750    0.8450
  339     0.0750    0.8475
  340     0.0700    0.8500
  341     0.0750    0.8525
  342     0.0800    0.8550
  343     0.0850    0.8575
  344     0.0900    0.8600
  345     0.0850    0.8625
  346     0.0900    0.8650
  347     0.0850    0.8675
  348     0.0900    0.8700
  349     0.0850    0.8725
  350     0.0900    0.8750
  351     0.0850    0.8775
  352     0.0900    0.8800
  353     0.0850    0.8825
  354     0.0900    0.8850
  355     0.0950    0.8875
  356     0.0900    0.8900
  357     0.0950    0.8925
  358     0.0950    0.8950
  359     0.0950    0.8975
  360     0.1000    0.9000
  361     0.1050    0.9025
  362     0.1000    0.9050
  363     0.1000    0.9075
  364     0.0950    0.9100
  365     0.0900    0.9125
  366     0.0850    0.9150
  367     0.0800    0.9175
  368     0.0800    0.9200
  369     0.0750    0.9225
  370     0.0700    0.9250
  371     0.0750    0.9275
  372     0.0800    0.9300
  373     0.0750    0.9325
  374     0.0800    0.9350
  375     0.0850    0.9375
  376     0.0800    0.9400
  377     0.0750    0.9425
  378     0.0800    0.9450
  379     0.0750    0.9475
  380     0.0700    0.9500
  381     0.0750    0.9525
  382     0.0700    0.9550
  383     0.0750    0.9575
  384     0.0700    0.9600
  385     0.0650    0.9625
  386     0.0600    0.9650
  387     0.0600    0.9675
  388     0.0550    0.9700
  389     0.0550    0.9725
  390     0.0500    0.9750
  391     0.0450    0.9775
  392     0.0500    0.9800
  393     0.0450    0.9825
  394     0.0400    0.9850
  395     0.0350    0.9875
  396     0.0400    0.9900
  397     0.0350    0.9925
  398     0.0400    0.9950
  399     0.0350    0.9975
  400     0.0300    1.0000
  401     0.0250    1.0025
  402     0.0200    1.0050
  403     0.0250    1.0075
  404     0.0200    1.0100
  405     0.0250    1.0125
  406     0.0300    1.0150
  407     0.0250    1.0175
  408     0.0300    1.0200
  409     0.0250    1.0225
  410     0.0200    1.0250
  411     0.0150    1.0275
  412     0.0200    1.0300
  413     0.0200    1.0325
  414     0.0150    1.0350
  415     0.0200    1.0375
  416     0.0250    1.0400
  417     0.0250    1.0425
  418     0.0200    1.0450
  419     0.0200    1.0475
  420     0.0250    1.0500
  421     0.0200    1.0525
  422     0.0150    1.0550
  423     0.0100    1.0575
  424     0.0050    1.0600
  425     0.0100    1.0625
  426     0.0050    1.0650
  427     0.0050    1.0675
  428     0.0100    1.0700
  429     0.0150    1.0725
  430     0.0200    1.0750
  431     0.0150    1.0775
  432     0.0100    1.0800
  433     0.0100    1.0825
  434     0.0150    1.0850
  435     0.0100    1.0875
  436     0.0100    1.0900
  437     0.0100    1.0925
  438     0.0050    1.0950
  439     0.0100    1.0975
  440     0.0150    1.1000
  441     0.0100    1.1025
  442     0.0100    1.1050
  443     0.0100    1.1075
  444     0.0150    1.1100
  445     0.0200    1.1125
  446     0.0250    1.1150
  447     0.0250    1.1175
  448     0.0200    1.1200
  449     0.0150    1.1225
  450     0.0200    1.1250
  451     0.0200    1.1275
  452     0.0200    1.1300
  453     0.0250    1.1325
  454     0.0300    1.1350
  455     0.0300    1.1375
  456     0.0300    1.1400
  457     0.0250    1.1425
  458     0.0300    1.1450
  459     0.0350    1.1475
  460     0.0400    1.1500
  461     0.0350    1.1525
  462     0.0400    1.1550
  463     0.0400    1.1575
  464     0.0450    1.1600
  465     0.0400    1.1625
  466     0.0450    1.1650
  467     0.0400    1.1675
  468     0.0450    1.1700
  469     0.0450    1.1725
  470     0.0500    1.1750
  471     0.0450    1.1775
  472     0.0450    1.1800
  473     0.0400    1.1825
  474     0.0350    1.1850
  475     0.0400    1.1875
  476     0.0450    1.1900
  477     0.0500    1.1925
  478     0.0550    1.1950
  479     0.0500    1.1975
  480     0.0550    1.2000
  481     0.0500    1.2025
  482     0.0550    1.2050
  483     0.0500    1.2075
  484     0.0550    1.2100
  485     0.0600    1.2125
  486     0.0550    1.2150
  487     0.0500    1.2175
  488     0.0450    1.2200
  489     0.0450    1.2225
  490     0.0500    1.2250
  491     0.0550    1.2275
  492     0.0500    1.2300
  493     0.0450    1.2325
  494     0.0400    1.2350
  495     0.0400    1.2375
  496     0.0400    1.2400
  497     0.0350    1.2425
  498     0.0300    1.2450
  499     0.0250    1.2475
  500     0.0200    1.2500
  501     0.0150    1.2525
  502     0.0100    1.2550
  503     0.0150    1.2575
  504     0.0200    1.2600
  505     0.0150    1.2625
  506     0.0100    1.2650
  507     0.0050    1.2675
  508     0.0000    1.2700
  509     0.0050    1.2725
  510     0.0000    1.2750
  511     0.0050    1.2775
  512     0.0050    1.2800
  513     0.0000    1.2825
  514    -0.0050    1.2850
  515     0.0000    1.2875
  516    -0.0050    1.2900
  517     0.0000    1.2925
  518     0.0050    1.2950
  519     0.0000    1.2975
  520     0.0050    1.3000
  521     0.0100    1.3025
  522     0.0150    1.3050
  523     0.0100    1.3075
  524     0.0050    1.3100
  525     0.0000    1.3125
  526     0.0050    1.3150
  527     0.0050    1.3175
  528     0.0050    1.3200
  529     0.0000    1.3225
  530     0.0050    1.3250
  531     0.0000    1.3275
  532     0.0000    1.3300
  533     0.0050    1.3325
  534     0.0000    1.3350
  535     0.0050    1.3375
  536     0.0050    1.3400
  537     0.0000    1.3425
  538    -0.0050    1.3450
  539    -0.0050    1.3475
  540     0.0000    1.3500
  541     0.0050    1.3525
  542     0.0000    1.3550
  543    -0.0050    1.3575
  544     0.0000    1.3600
  545     0.0050    1.3625
  546     0.0100    1.3650
  547     0.0100    1.3675
  548     0.0150    1.3700
  549     0.0200    1.3725
  550     0.0200    1.3750
  551     0.0250    1.3775
  552     0.0300    1.3800
  553     0.0350    1.3825
  554     0.0300    1.3850
  555     0.0250    1.3875
  556     0.0200    1.3900
  557     0.0150    1.3925
  558     0.0200    1.3950
  559     0.0150    1.3975
  560     0.0200    1.4000
  561     0.0150    1.4025
  562     0.0100    1.4050
  563     0.0150    1.4075
  564     0.0200    1.4100
  565     0.0250    1.4125
  566     0.0250    1.4150
  567     0.0200    1.4175
  568     0.0150    1.4200
  569     0.0100    1.4225
  570     0.0150    1.4250
  571     0.0100    1.4275
  572     0.0050    1.4300
  573     0.0050    1.4325
  574     0.0000    1.4350
  575     0.0050    1.4375
  576     0.0100    1.4400
  577     0.0150    1.4425
  578     0.0150    1.4450
  579     0.0200    1.4475
  580     0.0250    1.4500
  581     0.0200    1.4525
  582     0.0150    1.4550
  583     0.0200    1.4575
  584     0.0150    1.4600
  585     0.0200    1.4625
  586     0.0250    1.4650
  587     0.0200    1.4675
  588     0.0150    1.4700
  589     0.0200    1.4725
  590     0.0250    1.4750
  591     0.0200    1.4775
  592     0.0250    1.4800
  593     0.0200    1.4825
  594     0.0150    1.4850
  595     0.0100    1.4875
  596     0.0050    1.4900
  597     0.0100    1.4925
  598     0.0150    1.4950
  599     0.0100    1.4975
  600     0.0150    1.5000
  601     0.0200    1.5025
  602     0.0250    1.5050
  603     0.0200    1.5075
  604     0.0150    1.5100
  605     0.0200    1.5125
  606     0.0250    1.5150
  607     0.0200    1.5175
  608     0.0250    1.5200
  609     0.0250    1.5225
  610     0.0250    1.5250
  611     0.0200    1.5275
  612     0.0150    1.5300
  613     0.0200    1.5325
  614     0.0250    1.5350
  615     0.0200    1.5375
  616     0.0200    1.5400
  617     0.0150    1.5425
  618     0.0200    1.5450
  619     0.0150    1.5475
  620     0.0150    1.5500
  621     0.0200    1.5525
  622     0.0150    1.5550
  623     0.0150    1.5575
  624     0.0100    1.5600
  625     0.0150    1.5625
  626     0.0150    1.5650
  627     0.0100    1.5675
  628     0.0100    1.5700
  629     0.0050    1.5725
  630     0.0100    1.5750
  631     0.0100    1.5775
  632     0.0050    1.5800
  633     0.0100    1.5825
  634     0.0100    1.5850
  635     0.0150    1.5875
  636     0.0200    1.5900
  637     0.0150    1.5925
  638     0.0200    1.5950
  639     0.0200    1.5975
  640     0.0250    1.6000
  641     0.0200    1.6025
  642     0.0250    1.6050
  643     0.0300    1.6075
  644     0.0350    1.6100
  645     0.0400    1.6125
  646     0.0450    1.6150
  647     0.0500    1.6175
  648     0.0550    1.6200
  649     0.0550    1.6225
  650     0.0600    1.6250
  651     0.0650    1.6275
  652     0.0600    1.6300
  653     0.0550    1.6325
  654     0.0600    1.6350
  655     0.0550    1.6375
  656     0.0500    1.6400
  657     0.0550    1.6425
  658     0.0600    1.6450
  659     0.0550    1.6475
  660     0.0500    1.6500
  661     0.0550    1.6525
  662     0.0500    1.6550
  663     0.0450    1.6575
  664     0.0400    1.6600
  665     0.0450    1.6625
  666     0.0500    1.6650
  667     0.0450    1.6675
  668     0.0400    1.6700
  669     0.0450    1.6725
  670     0.0400    1.6750
  671     0.0450    1.6775
  672     0.0500    1.6800
  673     0.0450    1.6825
  674     0.0500    1.6850
  675     0.0450    1.6875
  676     0.0500    1.6900
  677     0.0550    1.6925
  678     0.0500    1.6950
  679     0.0450    1.6975
  680     0.0400    1.7000
  681     0.0450    1.7025
  682     0.0400    1.7050
  683     0.0350    1.7075
  684     0.0300    1.7100
  685     0.0350    1.7125
  686     0.0350    1.7150
  687     0.0400    1.7175
  688     0.0350    1.7200
  689     0.0400    1.7225
  690     0.0400    1.7250
  691     0.0450    1.7275
  692     0.0450    1.7300
  693     0.0500    1.7325
  694     0.0550    1.7350
  695     0.0600    1.7375
  696     0.0600    1.7400
  697     0.0550    1.7425
  698     0.0550    1.7450
  699     0.0600    1.7475
  700     0.0550    1.7500
  701     0.0500    1.7525
  702     0.0550    1.7550
  703     0.0600    1.7575
  704     0.0600    1.7600
  705     0.0600    1.7625
  706     0.0650    1.7650
  707     0.0700    1.7675
  708     0.0650    1.7700
  709     0.0700    1.7725
  710     0.0650    1.7750
  711     0.0700    1.7775
  712     0.0750    1.7800
  713     0.0700    1.7825
  714     0.0650    1.7850
  715     0.0700    1.7875
  716     0.0650    1.7900
  717     0.0650    1.7925
  718     0.0600    1.7950
  719     0.0650    1.7975
  720     0.0700    1.8000
  721     0.0700    1.8025
  722     0.0650    1.8050
  723     0.0700    1.8075
  724     0.0750    1.8100
  725     0.0800    1.8125
  726     0.0850    1.8150
  727     0.0900    1.8175
  728     0.0850    1.8200
  729     0.0900    1.8225
  730     0.0850    1.8250
  731     0.0900    1.8275
  732     0.0950    1.8300
  733     0.1000    1.8325
  734     0.0950    1.8350
  735     0.0900    1.8375
  736     0.0950    1.8400
  737     0.0900    1.8425
  738     0.0900    1.8450
  739     0.0950    1.8475
  740     0.1000    1.8500
  741     0.1000    1.8525
  742     0.0950    1.8550
  743     0.0900    1.8575
  744     0.0850    1.8600
  745     0.0900    1.8625
  746     0.0850    1.8650
  747     0.0900    1.8675
  748     0.0900    1.8700
  749     0.0850    1.8725
  750     0.0900    1.8750
  751     0.0950    1.8775
  752     0.0950    1.8800
  753     0.0900    1.8825
  754     0.0900    1.8850
  755     0.0950    1.8875
  756     0.1000    1.8900
  757     0.0950    1.8925
  758     0.0900    1.8950
  759     0.0950    1.8975
  760     0.0900    1.9000
  761     0.0950    1.9025
  762     0.0900    1.9050
  763     0.0850    1.9075
  764     0.0800    1.9100
  765     0.0850    1.9125
  766     0.0800    1.9150
  767     0.0850    1.9175
  768     0.0900    1.9200
  769     0.0900    1.9225
  770     0.0950    1.9250
  771     0.0900    1.9275
  772     0.0950    1.9300
  773     0.1000    1.9325
  774     0.0950    1.9350
  775     0.0900    1.9375
  776     0.0950    1.9400
  777     0.0950    1.9425
  778     0.1000    1.9450
  779     0.1000    1.9475
  780     0.0950    1.9500
  781     0.0900    1.9525
  782     0.0900    1.9550
  783     0.0950    1.9575
  784     0.0900    1.9600
  785     0.0850    1.9625
  786     0.0800    1.9650
  787     0.0750    1.9675
  788     0.0800    1.9700
  789     0.0850    1.9725
  790     0.0800    1.9750
  791     0.0850    1.9775
  792     0.0800    1.9800
  793     0.0750    1.9825
  794     0.0700    1.9850
  795     0.0750    1.9875
  796     0.0800    1.9900
  797     0.0750    1.9925
  798     0.0700    1.9950
  799     0.0700    1.9975
  800     0.0650    2.0000
  801     0.0700    2.0025
  802     0.0750    2.0050
  803     0.0800    2.0075
  804     0.0750    2.0100
  805     0.0700    2.0125
  806     0.0650    2.0150
  807     0.0600    2.0175
  808     0.0650    2.0200
  809     0.0700    2.0225
  810     0.0650    2.0250
  811     0.0650    2.0275
  812     0.0700    2.0300
  813     0.0700    2.0325
  814     0.0750    2.0350
  815     0.0700    2.0375
  816     0.0750    2.0400
  817     0.0700    2.0425
  818     0.0650    2.0450
  819     0.0700    2.0475
  820     0.0650    2.0500
  821     0.0700    2.0525
  822     0.0650    2.0550
  823     0.0600    2.0575
  824     0.0550    2.0600
  825     0.0500    2.0625
  826     0.0500    2.0650
  827     0.0450    2.0675
  828     0.0450    2.0700
  829     0.0400    2.0725
  830     0.0450    2.0750
  831     0.0400    2.0775
  832     0.0450    2.0800
  833     0.0400    2.0825
  834     0.0450    2.0850
  835     0.0400    2.0875
  836     0.0350    2.0900
  837     0.0400    2.0925
  838     0.0350    2.0950
  839     0.0300    2.0975
  840     0.0350    2.1000
  841     0.0400    2.1025
  842     0.0350    2.1050
  843     0.0300    2.1075
  844     0.0350    2.1100
  845     0.0400    2.1125
  846     0.0450    2.1150
  847     0.0400    2.1175
  848     0.0350    2.1200
  849     0.0350    2.1225
  850     0.0300    2.1250
  851     0.0250    2.1275
  852     0.0200    2.1300
  853     0.0250    2.1325
  854     0.0300    2.1350
  855     0.0250    2.1375
  856     0.0250    2.1400
  857     0.0300    2.1425
  858     0.0250    2.1450
  859     0.0300    2.1475
  860     0.0350    2.1500
  861     0.0300    2.1525
  862     0.0250    2.1550
  863     0.0300    2.1575
  864     0.0350    2.1600
  865     0.0300    2.1625
  866     0.0350    2.1650
  867     0.0300    2.1675
  868     0.0250    2.1700
  869     0.0300    2.1725
  870     0.0250    2.1750
  871     0.0300    2.1775
  872     0.0350    2.1800
  873     0.0400    2.1825
  874     0.0450    2.1850
  875     0.0400    2.1875
  876     0.0450    2.1900
  877     0.0400    2.1925
  878     0.0350    2.1950
  879     0.0300    2.1975
  880     0.0250    2.2000
  881     0.0200    2.2025
  882     0.0150    2.2050
  883     0.0100    2.2075
  884     0.0050    2.2100
  885     0.0000    2.2125
  886     0.0000    2.2150
  887    -0.0050    2.2175
  888     0.0000    2.2200
  889     0.0050    2.2225
  890     0.0050    2.2250
  891     0.0000    2.2275
  892     0.0050    2.2300
  893     0.0050    2.2325
  894     0.0100    2.2350
  895     0.0050    2.2375
  896     0.0000    2.2400
  897    -0.0050    2.2425
  898    -0.0050    2.2450
  899     0.0000    2.2475
  900    -0.0050    2.2500
  901    -0.0050    2.2525
  902     0.0000    2.2550
  903     0.0050    2.2575
  904     0.0000    2.2600
  905    -0.0050    2.2625
  906     0.0000    2.2650
  907     0.0000    2.2675
  908     0.0050    2.2700
  909     0.0000    2.2725
  910    -0.0050    2.2750
  911     0.0000    2.2775
  912     0.0050    2.2800
  913     0.0100    2.2825
  914     0.0050    2.2850
  915     0.0100    2.2875
  916     0.0150    2.2900
  917     0.0200    2.2925
  918     0.0150    2.2950
  919     0.0100    2.2975
  920     0.0050    2.3000
  921     0.0100    2.3025
  922     0.0050    2.3050
  923     0.0000    2.3075
  924     0.0050    2.3100
  925     0.0000    2.3125
  926    -0.0050    2.3150
  927    -0.0100    2.3175
  928    -0.0150    2.3200
  929    -0.0200    2.3225
  930    -0.0150    2.3250
  931    -0.0100    2.3275
  932    -0.0150    2.3300
  933    -0.0200    2.3325
  934    -0.0150    2.3350
  935    -0.0100    2.3375
  936    -0.0150    2.3400
  937    -0.0100    2.3425
  938    -0.0050    2.3450
  939     0.0000    2.3475
  940    -0.0050    2.3500
  941    -0.0100    2.3525
  942    -0.0100    2.3550
  943    -0.0150    2.3575
  944    -0.0100    2.3600
  945    -0.0050    2.3625
  946    -0.0100    2.3650
  947    -0.0050    2.3675
  948    -0.0100    2.3700
  949    -0.0150    2.3725
  950    -0.0200    2.3750
  951    -0.0250    2.3775
  952    -0.0300    2.3800
  953    -0.0350    2.3825
  954    -0.0300    2.3850
  955    -0.0250    2.3875
  956    -0.0200    2.3900
  957    -0.0250    2.3925
  958    -0.0200    2.3950
  959    -0.0250    2.3975
  960    -0.0300    2.4000
  961    -0.0300    2.4025
  962    -0.0300    2.4050
  963    -0.0250    2.4075
  964    -0.0250    2.4100
  965    -0.0250    2.4125
  966    -0.0300    2.4150
  967    -0.0350    2.4175
  968    -0.0400    2.4200
  969    -0.0400    2.4225
  970    -0.0450    2.4250
  971    -0.0400    2.4275
  972    -0.0350    2.4300
  973    -0.0400    2.4325
  974    -0.0400    2.4350
  975    -0.0400    2.4375
  976    -0.0450    2.4400
  977    -0.0400    2.4425
  978    -0.0450    2.4450
  979    -0.0500    2.4475
  980    -0.0550    2.4500
  981    -0.0500    2.4525
  982    -0.0450    2.4550
  983    -0.0400    2.4575
  984    -0.0450    2.4600
  985    -0.0400    2.4625
  986    -0.0400    2.4650
  987    -0.0350    2.4675
  988    -0.0350    2.4700
  989    -0.0350    2.4725
  990    -0.0300    2.4750
  991    -0.0250    2.4775
  992    -0.0200    2.4800
  993    -0.0250    2.4825
  994    -0.0200    2.4850
  995    -0.0250    2.4875
  996    -0.0200    2.4900
  997    -0.0150    2.4925
  998    -0.0100    2.4950
  999    -0.0150    2.4975
 1000    -0.0200    2.5000
 1001    -0.0250    2.5025
 1002    -0.0300    2.5050
 1003    -0.0250    2.5075
 1004    -0.0200    2.5100
 1005    -0.0250    2.5125
 1006    -0.0300    2.5150
 1007    -0.0350    2.5175
 1008    -0.0350    2.5200
 1009    -0.0350    2.5225
 1010    -0.0400    2.5250
 1011    -0.0450    2.5275
 1012    -0.0400    2.5300
 1013    -0.0350    2.5325
 1014    -0.0300    2.5350
 1015    -0.0350    2.5375
 1016    -0.0400    2.5400
 1017    -0.0350    2.5425
 1018    -0.0300    2.5450
 1019    -0.0350    2.5475
 1020    -0.0400    2.5500
 1021    -0.0350    2.5525
 1022    -0.0300    2.5550
 1023    -0.0250    2.5575
 1024    -0.0300    2.5600
 1025    -0.0250    2.5625
 1026    -0.0200    2.5650
 1027    -0.0150    2.5675
 1028    -0.0100    2.5700
 1029    -0.0150    2.5725
 1030    -0.0200    2.5750
 1031    -0.0150    2.5775
 1032    -0.0200    2.5800
 1033    -0.0150    2.5825
 1034    -0.0100    2.5850
 1035    -0.0150    2.5875
 1036    -0.0100    2.5900
 1037    -0.0050    2.5925
 1038    -0.0050    2.5950
 1039    -0.0100    2.5975
 1040    -0.0150    2.6000
 1041    -0.0100    2.6025
 1042    -0.0150    2.6050
 1043    -0.0200    2.6075
 1044    -0.0250    2.6100
 1045    -0.0200    2.6125
 1046    -0.0200    2.6150
 1047    -0.0150    2.6175
 1048    -0.0200    2.6200
 1049    -0.0200    2.6225
 1050    -0.0150    2.6250
 1051    -0.0100    2.6275
 1052    -0.0150    2.6300
 1053    -0.0100    2.6325
 1054    -0.0100    2.6350
 1055    -0.0100    2.6375
 1056    -0.0050    2.6400
 1057     0.0000    2.6425
 1058     0.0050    2.6450
